index,citeTld
blogspot.ch,19
cremona.it,19
al,19
vicenza.it,19
com.hk,18
parma.it,18
na.it,18
gov.tw,18
cosenza.it,18
org.ua,17
gov.pk,17
az,17
tokyo.jp,17
basilicata.it,17
com.mt,17
rieti.it,17
com.pe,17
gob.pe,17
emr.it,16
vn,16
aq.it,16
gov.lv,16
modena.it,16
name,16
com.sa,16
an.it,16
lodi.it,15
com.lb,15
co.ug,15
qld.gov.au,15
fed.us,15
ag,15
prato.it,15
aero,15
ph,15
org.np,15
calabria.it,15
trapani.it,14
lk,14
tr,14
salerno.it,14
eu.com,14
org.hk,14
jus.br,14
go.kr,14
co.th,14
org.tr,13
googleapis.com,13
pu.it,13
krakow.pl,13
uk.com,13
bz,13
verona.it,13
spb.ru,13
belluno.it,13
org.sg,13
edu.lb,13
hk,13
museum,13
com.py,13
city.sapporo.jp,12
ge.it,12
ce.it,12
cs.it,12
lu.it,12
blogspot.ca,12
livorno.it,12
ve,12
novara.it,12
edu.sg,12
net.nz,12
gl,12
presse.fr,12
ac.ma,11
cagliari.it,11
liguria.it,11
pt.it,11
la,11
wmflabs.org,11
ve.it,11
go.tz,11
au,11
tn,11
ragusa.it,11
sn,11
org.sa,11
avellino.it,11
gob.bo,11
pisa.it,11
gov.kh,11
im,11
go.it,10
gob.ec,10
szczecin.pl,10
va.us,10
org.pl,10
mo.it,10
siena.it,10
ps,10
org.co,10
ac.kr,10
bolzano.it,10
dyndns.org,10
gov.om,10
co.ke,10
fg.it,9
kiev.ua,9
edu.tr,9
trento.it,9
bs.it,9
ca.it,9
gov.ve,9
gov.mo,9
org.pk,9
padova.it,9
perugia.it,9
gov.rs,9
fo,9
pavia.it,9
sy,9
dz,9
edu.co,9
org.tw,9
gov.jm,8
ar,8
bh,8
kz,8
pe.it,8
ancona.it,8
com.sg,8
brindisi.it,8
bg.it,8
li,8
terni.it,8
kagoshima.jp,8
ud.it,8
info.ve,8
kommune.no,7
by,7
pi.it,7
blogspot.de,7
ss.it,7
blogspot.jp,7
gov.jo,7
kr,7
mn.it,7
to,7
rg.it,7
taranto.it,7
gov.eg,7
gov.vn,7
co.im,7
gob.ar,7
edu.eg,7
gov.ml,7
lucca.it,7
go.id,7
ru.net,7
bari.it,7
catania.it,7
today,7
ok.us,7
blogspot.be,7
ac.cn,7
gov.bd,7
il.us,7
oshima.tokyo.jp,6
foggia.it,6
pa.it,6
edu.ua,6
udine.it,6
edu.uy,6
opole.pl,6
com.ni,6
github.io,6
org.ve,6
coop,6
police.uk,6
edu.hk,6
com.cy,6
piacenza.it,6
,6
reggio-calabria.it,6
cv,6
club,6
arezzo.it,6
pz.it,6
tp.it,6
org.pe,6
gub.uy,6
messina.it,6
rovigo.it,6
teramo.it,6
org.uy,6
edu.ps,6
sk.ca,6
uz.ua,6
mn.us,6
org.jo,6
warszawa.pl,6
sassari.it,6
asti.it,6
mt,6
pr.it,6
ec,6
org.py,5
edu.ec,5
dj,5
gov.ec,5
ak.us,5
mantova.it,5
ath.cx,5
com.ve,5
org.my,5
gov.ru,5
tw,5
tl,5
savona.it,5
ny.us,5
potenza.it,5
gov.to,5
po.it,5
org.ph,5
gov.np,5
sa.gov.au,5
or.at,5
fl.us,5
co.mz,5
msk.ru,5
alessandria.it,5
como.it,5
co.cr,5
eu-west-1.elb.amazonaws.com,5
lazio.it,5
art.pl,5
com.vn,5
ms,5
gov.lk,5
gov.tn,4
ct.us,4
amazonaws.com,4
edu.mt,4
crotone.it,4
edu.pe,4
com.na,4
nm.us,4
edu.ph,4
tm.fr,4
cuneo.it,4
enna.it,4
mc.it,4
rnu.tn,4
edu.et,4
com.do,4
ct.it,4
ns.ca,4
sc,4
rn.it,4
sg,4
eu.int,4
rm.it,4
laspezia.it,4
cloudfront.net,4
gov.mk,4
poznan.pl,4
com.gt,4
aeroport.fr,4
homeoffice.gov.uk,4
ad.jp,4
no-ip.org,4
lc,4
mil.co,4
fr.it,4
co.rs,4
ac.ru,4
ar.it,4
blogspot.co.il,4
ci,4
on.ca,4
space,4
lc.it,4
fukuoka.jp,4
wroc.pl,4
av.it,4
al.it,4
in.ua,4
laquila.it,4
is.it,4
blogspot.cz,4
sv.it,4
bi,4
cn.it,4
gov.sc,4
co.tz,4
city.sendai.jp,4
lviv.ua,4
blogspot.ru,4
ao.it,4
com.mk,4
mn,3
uz,3
vi.it,3
no.it,3
pg.it,3
treviso.it,3
at.it,3
if.ua,3
kent.sch.uk,3
gorizia.it,3
ng,3
gov.lr,3
gov.lt,3
br.it,3
lib.mi.us,3
om,3
pd.it,3
blogspot.pt,3
nj.us,3
mobi,3
pro,3
k12.ca.us,3
global,3
gov.dz,3
com.ng,3
org.ni,3
ishigaki.okinawa.jp,3
gov.by,3
matera.it,3
edu.my,3
wales,3
dc.us,3
blogspot.in,3
co.it,3
pa.us,3
ab.ca,3
aq,3
com.pa,3
org.bo,3
blogspot.no,3
forli-cesena.it,3
com.bo,3
mil.ph,3
eu.org,3
org.mt,3
kherson.ua,3
agulha.nom.br,3
com.bd,3
edu.br,3
net.kw,3
mil.nz,3
tuxfamily.org,2
foundation,2
lecce.it,2
pp.se,2
higashikawa.hokkaido.jp,2
gov.fj,2
id.au,2
pv.it,2
blogspot.nl,2
org.vn,2
gov.ws,2
nv.us,2
ug,2
com.kw,2
co.id,2
leg.br,2
suedtirol.it,2
th,2
tj,2
co.zm,2
co.zw,2
devon.sch.uk,2
blogspot.co.at,2
te.it,2
wa.edu.au,2
mil.no,2
agric.za,2
ks.ua,2
res.in,2
co.rw,2
vg,2
vu,2
sd.us,2
bnpparibas,2
inf.cu,2
caltanissetta.it,2
rc.it,2
pesarourbino.it,2
benevento.it,2
pn.it,2
cymru,2
bf,2
org.lb,2
gov.mu,2
gr.it,2
frosinone.it,2
net.sa,2
mil.ru,2
pro.br,2
trentino.it,2
ht,2
je,2
gov.dm,2
nf.ca,2
my,2
monza.it,2
or.id,2
com.qa,2
go.ug,2
press,2
mil.ar,2
sannohe.aomori.jp,2
gob.ni,2
blogspot.com.au,2
net.co,2
cloud,2
jo,2
k12.in.us,2
imperia.it,2
pp.ua,2
umbria.it,2
web.id,2
k12.pa.us,2
gs,2
co.hu,2
art.museum,2
ac.cy,2
gouv.sn,2
alsace,2
edu.jo,2
ga,2
net.pl,2
varese.it,2
do,2
org.pt,2
hi.us,2
com.mo,2
cx,2
com.tn,2
cm,2
gov.lb,2
edu.sy,2
ac.zw,2
ne,2
siracusa.it,2
net.ua,2
net.uk,2
biz.tr,2
viterbo.it,2
edu.pk,2
nishinoomote.kagoshima.jp,2
nat.tn,2
katowice.pl,2
pk,2
crimea.ua,2
sa.it,2
eus,2
org.es,2
re.kr,2
gov.bo,2
gda.pl,2
so.it,2
alto-adige.it,2
uk.net,2
gov.cy,2
taipei,2
chiyoda.tokyo.jp,2
scot,2
me.us,2
nysa.pl,2
com.np,2
gov.ae,2
ac.fj,2
com.pt,2
com.bz,2
blogspot.mx,2
homelinux.org,2
edu.ve,2
com.pl,2
com.pg,2
mi.th,2
mil.py,2
ap.it,2
edu.mx,2
in.th,2
corsica,2
psc.br,2
mil.za,2
cz.it,2
gov.pt,2
gov.ps,2
gov.pg,2
edu.az,2
lincs.sch.uk,1
tc,1
edu.gh,1
tg,1
czest.pl,1
kg,1
edu.do,1
za.org,1
co.at,1
homeunix.net,1
mil.bd,1
me.uk,1
mo.us,1
web.za,1
co.ma,1
k12.ma.us,1
ri.it,1
na,1
st,1
mk,1
info.ec,1
edu.om,1
gov.mg,1
gov.mw,1
gdansk.pl,1
lib.ca.us,1
wi.us,1
gov.ir,1
ia.us,1
oh.us,1
kp,1
edu.dz,1
paris,1
herts.sch.uk,1
africa.com,1
gov.do,1
osaka.jp,1
museum.no,1
cam,1
gob.do,1
milan.it,1
blogspot.kr,1
am.br,1
k12.md.us,1
ut.us,1
org.sv,1
ac.ae,1
news,1
niigata.jp,1
ed.cr,1
mil.pl,1
com.gr,1
gal,1
bozen.it,1
vc.it,1
net.ec,1
gov.ge,1
blogspot.com.br,1
vt.us,1
city.kobe.jp,1
bel.tr,1
gob.cl,1
idf.il,1
asn.au,1
ac.rs,1
org.ec,1
ad,1
york.sch.uk,1
uy,1
gi,1
gm,1
com.kh,1
k12.tr,1
leicester.sch.uk,1
ac.ir,1
com.eg,1
gov.tl,1
org.na,1
online,1
muni.il,1
za.bz,1
xyz,1
com.al,1
gov.qa,1
cd,1
idv.tw,1
cci.fr,1
zgora.pl,1
bo,1
edu.ly,1
edu.bt,1
dyndns.ws,1
pics,1
ed.jp,1
org.bz,1
